"EmployeeID","Age","Department...3","Gender","MaritalStatus","DistanceFromHome","MonthlyIncome","YearsAtCompany","OverTime","JobSatisfaction","PerformanceRating","Attrition","MonthlyIncome_capped","Age_norm","DistanceFromHome_norm","MonthlyIncome_norm","YearsAtCompany_norm","OverTime_enc","Attrition_enc","Department...20","DepartmentHuman Resources","DepartmentResearch & Development","DepartmentSales","GenderMale","MaritalStatusDivorced","MaritalStatusMarried","MaritalStatusSingle"
1150,41,"Sales","Male","Divorced",1,4307,3,"No",2,3,"No",4307,0.547619047619048,0,0.274048355266629,0.114068441064639,0,0,0,0,0,1,1,1,0,0
1151,43,"Human Resources","Male","Married",9,6474,0.7,"Yes",3,3,"No",6474,0.595238095238095,0.285714285714286,0.457000538218812,0.026615969581749,1,0,0,1,0,0,1,0,1,0
1152,47,"Sales","Male","",1,9189,15.8,"No",2,3,"No",9189,0.69047619047619,0,0.686218432411326,0.600760456273764,0,0,0,0,0,1,1,0,0,0
1153,41,"Sales","Female","Married",4,8214,3.8,"Yes",3,3,"No",8214,0.547619047619048,0.107142857142857,0.603902614054898,0.144486692015209,1,0,0,0,0,1,0,0,1,0
1154,37,"Research & Development","Female","Married",5,4323,1.4,"No",1,3,"Yes",4323,0.452380952380952,0.142857142857143,0.275399178952478,0.0532319391634981,0,1,0,0,1,0,0,0,1,0
1155,43,"Human Resources","Male","Married",6,6585,3.5,"Yes",2,3,"Yes",6585,0.595238095238095,0.178571428571429,0.46637187753939,0.133079847908745,1,1,0,1,0,0,1,0,1,0
1156,54,"Sales","Male","Married",7,10804,5.7,"No",3,3,"No",10804,0.857142857142857,0.214285714285714,0.822567198201716,0.216730038022814,0,0,0,0,0,1,1,0,1,0
1157,36,"Research & Development","Male","Single",2,2869,0.4,"No",3,3,"No",2869,0.428571428571429,0.0357142857142857,0.152643076500945,0.0152091254752852,0,0,0,0,1,0,1,0,0,1
1158,28,"Research & Development","Male","Divorced",1,2164,1.6,"No",4,3,"No",2164,0.238095238095238,0,0.09312240784322,0.0608365019011407,0,0,0,0,1,0,1,1,0,0
1159,47,"Sales","Female","Divorced",8,7975,8.2,"No",4,3,"Yes",7975,0.69047619047619,0.25,0.583724685247528,0.311787072243346,0,1,0,0,0,1,0,1,0,0
1160,36,"Research & Development","Female","Single",5,7303,3.1,"No",4,3,"No",7303,0.428571428571429,0.142857142857143,0.526990090441867,0.11787072243346,0,0,0,0,1,0,0,0,0,1
1161,18,"Research & Development","Male","Married",11,1621,4,"No",3,4,"Yes",1621,0,0.357142857142857,0.0472788290047173,0.152091254752852,0,1,0,0,1,0,1,0,1,0
1162,45,"Research & Development","Female","Single",10,2472,2.8,"No",4,3,"No",2472,0.642857142857143,0.321428571428571,0.119125763795815,0.106463878326996,0,0,0,0,1,0,0,0,0,1
1163,32,"Research & Development","Female","Single",11,3573,0.2,"No",3,3,"No",3573,0.333333333333333,0.357142857142857,0.212079318678303,0.00760456273764259,0,0,0,0,1,0,0,0,0,1
1164,36,"Research & Development","Male","Married",4,5803,0.9,"No",4,3,"No",5803,0.428571428571429,0.107142857142857,0.400350369893517,0.0342205323193916,0,0,0,0,1,0,1,0,1,0
1165,40,"Sales","Male","Single",2,7955,2.9,"No",4,3,"No",7955,0.523809523809524,0.0357142857142857,0.582036155640217,0.110266159695817,0,0,0,0,0,1,1,0,0,1
1166,39,"Research & Development","Male","Married",9,4745,1.2,"No",2,3,"No",4745,0.5,0.285714285714286,0.311027153666748,0.0456273764258555,0,0,0,0,1,0,1,0,1,0
1167,43,"Sales","Male","Divorced",4,4988,0.3,"Yes",4,3,"No",4988,0.595238095238095,0.107142857142857,0.33154278839558,0.0114068441064639,1,0,0,0,0,1,1,1,0,0
1168,33,"Sales","Male","Married",1,6374,9.3,"No",4,3,"No",6374,0.357142857142857,0,0.448557890182256,0.35361216730038,0,0,0,0,0,1,1,0,1,0
1169,37,"Sales","Male","Single",12,9540,19.9,"Yes",4,4,"No",9540,0.452380952380952,0.392857142857143,0.71585212701964,0.756653992395437,1,0,0,0,0,1,1,0,0,1
1170,35,"Research & Development","Male","Single",13,6722,7.9,"No",4,3,"Yes",6722,0.404761904761905,0.428571428571429,0.477938305349473,0.300380228136882,0,1,0,0,1,0,1,0,0,1
1171,44,"Research & Development","Male","Married",4,9266,9.6,"No",2,3,"No",9266,0.619047619047619,0.107142857142857,0.692719271399474,0.365019011406844,0,0,0,0,1,0,1,0,1,0
1172,43,"Sales","Female","Divorced",1,6664,1.4,"No",3,3,"No",6664,0.595238095238095,0,0.47304156948827,0.0532319391634981,0,0,0,0,0,1,0,1,0,0
1173,29,"Research & Development","Male","Married",3,8725,16.2,"No",1,3,"No",8725,0.261904761904762,0.0714285714285714,0.647044545521703,0.615969581749049,0,0,0,0,1,0,1,0,1,0
1174,47,"Sales","Male","Single",10,6417,1.1,"No",4,3,"No",6417,0.69047619047619,0.321428571428571,0.452188228837975,0.0418250950570342,0,0,0,0,0,1,1,0,0,1
1175,32,"Research & Development","Male","Married",14,5733,15.1,"No",1,3,"Yes",5733,0.333333333333333,0.464285714285714,0.394440516267927,0.574144486692015,0,1,0,0,1,0,1,0,1,0
1176,44,"Sales","Female","Married",1,13838,26.3,"No",4,3,"No",12905.625,0.619047619047619,0,1,1,0,0,0,0,0,1,0,0,1,0
1177,40,"Research & Development","Male","Married",1,7990,6.2,"Yes",1,4,"Yes",7990,0.523809523809524,0,0.584991082453011,0.23574144486692,1,1,0,0,1,0,1,0,1,0
1178,54,"Research & Development","Male","Single",13,12312,19.9,"No",2,3,"No",12312,0.857142857142857,0.428571428571429,0.949882330592991,0.756653992395437,0,0,0,0,1,0,1,0,0,1
1179,35,"Human Resources","Female","Married",3,6098,4.2,"Yes",3,3,"No",6098,0.404761904761905,0.0714285714285714,0.425256181601359,0.159695817490494,1,0,0,1,0,0,0,0,1,0
1180,34,"Sales","Female","Married",5,5615,1.5,"No",4,4,"No",5615,0.380952380952381,0.142857142857143,0.384478191584791,0.0570342205323194,0,0,0,0,0,1,0,0,1,0
1181,37,"Sales","Female","Divorced",4,5281,2.9,"No",2,3,"No",5281,0.452380952380952,0.107142857142857,0.356279747142691,0.110266159695817,0,0,0,0,0,1,0,1,0,0
1182,37,"Sales","Male","Single",1,6251,4.5,"No",3,3,"No",6251,0.452380952380952,0,0.438173433097291,0.171102661596958,0,0,0,0,0,1,1,0,0,1
1183,44,"Human Resources","Male","",6,6374,0.4,"No",3,4,"No",6374,0.619047619047619,0.178571428571429,0.448557890182256,0.0152091254752852,0,0,0,1,0,0,1,0,0,0
1184,22,"Research & Development","Female","Divorced",1,4385,4.9,"No",2,3,"Yes",4385,0.0952380952380952,0,0.280633620735144,0.186311787072243,0,1,0,0,1,0,0,1,0,0
1185,28,"Sales","Female","Single",3,11580,19.9,"Yes",1,4,"Yes",11580,0.238095238095238,0.0714285714285714,0.888082146965396,0.756653992395437,1,1,0,0,0,1,0,0,0,1
1186,27,"Research & Development","Female","Divorced",10,4200,1.1,"No",4,3,"No",4200,0.214285714285714,0.321428571428571,0.265014721867514,0.0418250950570342,0,0,0,0,1,0,0,1,0,0
1187,46,"Research & Development","Female","Married",3,7745,7.9,"No",3,3,"No",7745,0.666666666666667,0.0714285714285714,0.564306594763448,0.300380228136882,0,0,0,0,1,0,0,0,1,0
1188,52,"Research & Development","Male","Single",29,11081,11.9,"No",1,4,"No",11081,0.80952380952381,1,0.845953333262978,0.452471482889734,0,0,0,0,1,0,1,0,0,1
1189,36,"Research & Development","Female","Single",5,10772,14.4,"No",4,3,"No",10772,0.428571428571429,0.142857142857143,0.819865550830018,0.547528517110266,0,0,0,0,1,0,0,0,0,1
1190,35,"Sales","Male","Married",2,7100,16.1,"No",4,3,"No",7100,0.404761904761905,0.0357142857142857,0.509851514927657,0.612167300380228,0,0,0,0,0,1,1,0,1,0
1191,38,"Sales","Male","Single",1,7934,3.7,"Yes",3,3,"No",7934,0.476190476190476,0,0.58026319955254,0.140684410646388,1,0,0,0,0,1,1,0,0,1
1192,47,"Research & Development","Male","Married",3,48270.1751522412,18.9,"No",3,4,"No",12905.625,0.69047619047619,0.0714285714285714,1,0.718631178707224,0,0,0,0,1,0,1,0,1,0
1193,29,"Human Resources","Male","Single",3,6943,7.1,"No",4,3,"Yes",6943,0.261904761904762,0.0714285714285714,0.496596557510263,0.269961977186312,0,1,0,1,0,0,1,0,0,1
1194,39,"Research & Development","Male","Married",1,7131,0.9,"Yes",4,3,"No",7131,0.5,0,0.51246873581899,0.0342205323193916,1,0,0,0,1,0,1,0,1,0
1195,46,"Sales","Male","Single",3,4922,3.2,"No",4,3,"No",4922,0.666666666666667,0.0714285714285714,0.325970640691453,0.121673003802281,0,0,0,0,0,1,1,0,0,1
1196,42,"Sales","Female","Divorced",4,6521,6.3,"Yes",3,3,"No",6521,0.571428571428571,0.107142857142857,0.460968582795994,0.239543726235741,1,0,0,0,0,1,0,1,0,0
1197,39,"Research & Development","Male","Divorced",8,5077,1.4,"Yes",3,3,"No",5077,0.5,0.25,0.339056745148116,0.0532319391634981,1,0,0,0,1,0,1,1,0,0
1198,46,"Research & Development","Female","Divorced",6,6469,5.1,"Yes",4,3,"No",6469,0.666666666666667,0.178571428571429,0.456578405816985,0.193916349809886,1,0,0,0,1,0,0,1,0,0
1199,18,"Research & Development","Male","Married",7,7027,5.5,"No",2,3,"No",7027,0,0.214285714285714,0.503688381860971,0.209125475285171,0,0,0,0,1,0,1,0,1,0
1200,43,"Research & Development","Male","Single",1,4530,0.9,"No",3,3,"No",4530,0.595238095238095,0,0.292875460388151,0.0342205323193916,0,0,0,0,1,0,1,0,0,1
1201,31,"Research & Development","Male","Married",1,4697,4.2,"No",4,3,"No",4697,0.30952380952381,0,0.3069746826092,0.159695817490494,0,0,0,0,1,0,1,0,1,0
1202,21,"Sales","Male","Single",7,5757,7.4,"No",4,3,"Yes",5757,0.0714285714285714,0.214285714285714,0.396466751796701,0.281368821292776,0,1,0,0,0,1,1,0,0,1
1203,42,"Sales","Male","Single",4,4802,3.5,"No",3,3,"No",4802,0.571428571428571,0.107142857142857,0.315839463047585,0.133079847908745,0,0,0,0,0,1,1,0,0,1
1204,49,"Research & Development","Male","Single",1,5661,0.1,"No",4,4,"No",5661,0.738095238095238,0,0.388361809681607,0.00380228136882129,0,0,0,0,1,0,1,0,0,1
1205,36,"Research & Development","Male","Married",10,5136,0,"No",1,3,"No",5136,0.428571428571429,0.321428571428571,0.344037907489684,0,0,0,0,0,1,0,1,0,1,0
1206,46,"Sales","Female","Married",9,6131,2.2,"Yes",3,3,"No",6131,0.666666666666667,0.285714285714286,0.428042255453423,0.0836501901140684,1,0,0,0,0,1,0,0,1,0
1207,52,"Sales","Male","Married",5,10990,13,"No",4,3,"No",10990,0.80952380952381,0.142857142857143,0.838270523549711,0.494296577946768,0,0,0,0,0,1,1,0,1,0
1208,49,"Research & Development","Female","Married",1,5881,1.3,"Yes",2,3,"No",5881,0.738095238095238,0,0.406935635362031,0.0494296577946768,1,0,0,0,1,0,0,0,1,0
1209,52,"Sales","Male","Single",9,6058,5,"No",2,3,"No",6058,0.80952380952381,0.285714285714286,0.421879122386737,0.190114068441065,0,0,0,0,0,1,1,0,0,1
1210,44,"Sales","Female","Divorced",5,6557,1.3,"No",4,3,"No",6557,0.619047619047619,0.142857142857143,0.464007936089154,0.0494296577946768,0,0,0,0,0,1,0,1,0,0
1211,38,"Research & Development","Female","Married",9,8197,1.9,"Yes",2,3,"No",8197,0.476190476190476,0.285714285714286,0.602467363888684,0.0722433460076046,1,0,0,0,1,0,0,0,1,0
1212,23,"Research & Development","Female","Married",8,6418,9.4,"Yes",2,4,"Yes",6418,0.119047619047619,0.25,0.452272655318341,0.357414448669202,1,1,0,0,1,0,0,0,1,0
1213,35,"Research & Development","Male","Single",10,7153,6.5,"No",4,3,"No",7153,0.404761904761905,0.321428571428571,0.514326118387032,0.247148288973384,0,0,0,0,1,0,1,0,0,1
1214,29,"Sales","Male","Married",4,5034,0.5,"No",4,3,"Yes",5034,0.261904761904762,0.107142857142857,0.335426406492396,0.0190114068441065,0,1,0,0,0,1,1,0,1,0
1215,37,"","Male","Married",1,6256,2.8,"Yes",4,3,"No",6256,0.452380952380952,0,0.438595565499119,0.106463878326996,1,0,1,0,0,0,1,0,1,0
1216,35,"Sales","Female","Single",7,7129,0.1,"No",4,4,"No",7129,0.404761904761905,0.214285714285714,0.512299882858258,0.00380228136882129,0,0,0,0,0,1,0,0,0,1
1217,38,"Sales","Female","Single",6,6358,3.3,"Yes",1,3,"No",6358,0.476190476190476,0.178571428571429,0.447207066496407,0.125475285171103,1,0,0,0,0,1,0,0,0,1
1218,42,"Research & Development","Female","Married",8,9718,5.4,"No",4,3,"No",9718,0.571428571428571,0.25,0.730880040524711,0.20532319391635,0,0,0,0,1,0,0,0,1,0
1219,37,"Research & Development","Male","Married",1,3890,0.6,"No",3,3,"No",3890,0.452380952380952,0,0.238842512954188,0.0228136882129278,0,0,0,0,1,0,1,0,1,0
1220,52,"Research & Development","Female","Single",1,9902,1.7,"Yes",4,3,"No",9902,0.80952380952381,0,0.746414512911975,0.064638783269962,1,0,0,0,1,0,0,0,0,1
1221,31,"","Female","Divorced",13,6098,2.5,"Yes",3,3,"No",6098,0.30952380952381,0.428571428571429,0.425256181601359,0.0950570342205323,1,0,1,0,0,0,0,1,0,0
1222,39,"Research & Development","Male","Single",8,10260,12.6,"Yes",3,3,"No",10260,0.5,0.25,0.776639192882848,0.479087452471483,1,0,0,0,1,0,1,0,0,1
1223,30,"Sales","Male","Married",14,13041,25,"No",3,4,"No",12905.625,0.285714285714286,0.464285714285714,1,0.950570342205323,0,0,0,0,0,1,1,0,1,0
1224,37,"Research & Development","Female","Divorced",9,3037,0.2,"Yes",3,4,"No",3037,0.452380952380952,0.285714285714286,0.16682672520236,0.00760456273764259,1,0,0,0,1,0,0,1,0,0
1225,31,"Sales","Female","Married",5,8381,7.2,"No",4,3,"No",8381,0.30952380952381,0.142857142857143,0.618001836275948,0.273764258555133,0,0,0,0,0,1,0,0,1,0
1226,37,"Sales","Female","Married",6,5796,2.3,"Yes",3,4,"No",5796,0.452380952380952,0.178571428571429,0.399759384530958,0.0874524714828897,1,0,0,0,0,1,0,0,1,0
1227,33,"Human Resources","Male","Married",13,2224,2.5,"No",3,3,"Yes",2224,0.357142857142857,0.428571428571429,0.098187996665154,0.0950570342205323,0,1,0,1,0,0,1,0,1,0
1228,31,"Research & Development","Female","Single",5,4834,7,"No",3,3,"No",4834,0.30952380952381,0.142857142857143,0.318541110419283,0.26615969581749,0,0,0,0,1,0,0,0,0,1
1229,24,"Research & Development","Male","Divorced",6,7316,12.5,"No",3,3,"No",7316,0.142857142857143,0.178571428571429,0.528087634686619,0.475285171102662,0,0,0,0,1,0,1,1,0,0
1230,36,"Research & Development","Male","Married",1,10410,15.1,"No",4,3,"No",10410,0.428571428571429,0,0.789303164937683,0.574144486692015,0,0,0,0,1,0,1,0,1,0
1231,23,"Research & Development","Male","Divorced",4,4520,4.3,"No",4,3,"No",4520,0.119047619047619,0.107142857142857,0.292031195584495,0.163498098859316,0,0,0,0,1,0,1,1,0,0
1232,44,"Research & Development","Female","",8,8218,2.2,"No",4,3,"No",8218,0.619047619047619,0.25,0.604240319976361,0.0836501901140684,0,0,0,0,1,0,0,0,0,0
1233,38,"","Female","",2,4668,7.7,"No",4,3,"No",4668,0.476190476190476,0.0357142857142857,0.304526314678599,0.29277566539924,0,0,1,0,0,0,0,0,0,0
1234,24,"Research & Development","Male","Single",1,18761.4757624899,1.4,"No",4,3,"No",12905.625,0.142857142857143,0,1,0.0532319391634981,0,0,0,0,1,0,1,0,0,1
1235,34,"Sales","Male","Married",2,3163,4.2,"Yes",3,3,"No",3163,0.380952380952381,0.0357142857142857,0.177464461728421,0.159695817490494,1,0,0,0,0,1,1,0,1,0
1236,30,"Research & Development","Female","Married",2,5850,2.2,"No",4,3,"No",5850,0.285714285714286,0.0357142857142857,0.404318414470699,0.0836501901140684,0,0,0,0,1,0,0,0,1,0
1237,40,"Sales","Male","Divorced",1,6853,5.3,"No",4,3,"No",6853,0.523809523809524,0,0.488998174277362,0.201520912547528,0,0,0,0,0,1,1,1,0,0
1238,49,"Sales","Female","Married",3,7339,1.4,"Yes",3,3,"No",7339,0.738095238095238,0.0714285714285714,0.530029443735027,0.0532319391634981,1,0,0,0,0,1,0,0,1,0
1239,20,"Research & Development","Male","Divorced",14,1829,1.1,"No",4,4,"No",1829,0.0476190476190476,0.464285714285714,0.0648395369207552,0.0418250950570342,0,0,0,0,1,0,1,1,0,0
1240,38,"Sales","Male","Single",4,11194,12.5,"No",4,3,"No",11194,0.476190476190476,0.107142857142857,0.855493525544287,0.475285171102662,0,0,0,0,0,1,1,0,0,1
1241,36,"Human Resources","Male","Divorced",1,6398,0.5,"No",3,3,"No",6398,0.428571428571429,0,0.450584125711029,0.0190114068441065,0,0,0,1,0,0,1,1,0,0
1242,43,"Human Resources","Male","Married",1,7600,3.5,"No",2,4,"No",7600,0.595238095238095,0,0.55206475511044,0.133079847908745,0,0,0,1,0,0,1,0,1,0
1243,39,"Human Resources","Female","Married",7,5246,1.2,"No",3,3,"No",5246,0.5,0.214285714285714,0.353324820329896,0.0456273764258555,0,0,0,1,0,0,0,0,1,0
1244,30,"Research & Development","Male","Divorced",3,4880,0.2,"Yes",4,3,"Yes",4880,0.285714285714286,0.0714285714285714,0.322424728516099,0.00760456273764259,1,1,0,0,1,0,1,1,0,0
1245,34,"Sales","Male","Married",10,3430,0.2,"No",4,3,"No",3430,0.380952380952381,0.321428571428571,0.200006331986027,0.00760456273764259,0,0,0,0,0,1,1,0,1,0
1246,30,"Human Resources","Female","Married",6,5573,1,"No",3,3,"No",5573,0.285714285714286,0.178571428571429,0.380932279409437,0.0380228136882129,0,0,0,1,0,0,0,0,1,0
1247,47,"Research & Development","Male","Single",10,11989,10.1,"Yes",4,3,"No",11989,0.69047619047619,0.321428571428571,0.922612577434912,0.384030418250951,1,0,0,0,1,0,1,0,0,1
1248,37,"Human Resources","Male","Single",2,6981,1.7,"Yes",3,3,"Yes",6981,0.452380952380952,0.0357142857142857,0.499804763764155,0.064638783269962,1,1,0,1,0,0,1,0,0,1
1249,54,"Human Resources","Female","Divorced",7,10976,15,"No",3,3,"No",10976,0.857142857142857,0.214285714285714,0.837088552824593,0.570342205323194,0,0,0,1,0,0,0,1,0,0
1250,36,"Research & Development","Female","Married",2,6742,4.4,"Yes",4,3,"Yes",6742,0.428571428571429,0.0357142857142857,0.479626834956784,0.167300380228137,1,1,0,0,1,0,0,0,1,0
1251,31,"Sales","Male","Married",17,3135,2.9,"No",4,3,"No",3135,0.30952380952381,0.571428571428571,0.175100520278185,0.110266159695817,0,0,0,0,0,1,1,0,1,0
1252,23,"Research & Development","Female","Married",6,5464,4.3,"Yes",2,3,"Yes",5464,0.119047619047619,0.178571428571429,0.37172979304959,0.163498098859316,1,1,0,0,1,0,0,0,1,0
1253,21,"Research & Development","Female","Single",2,4796,3.6,"Yes",3,3,"No",4796,0.0714285714285714,0.0357142857142857,0.315332904165391,0.136882129277567,1,0,0,0,1,0,0,0,0,1
1254,23,"Sales","Male","Single",2,2780,7.1,"Yes",3,3,"No",2780,0.119047619047619,0.0357142857142857,0.145129119748409,0.269961977186312,1,0,0,0,0,1,1,0,0,1
1255,39,"Sales","Male","Married",1,3872,1.7,"No",3,3,"No",3872,0.5,0,0.237322836307608,0.064638783269962,0,0,0,0,0,1,1,0,1,0
1256,42,"Research & Development","Female","Married",7,6374,2.2,"No",3,3,"No",6374,0.571428571428571,0.214285714285714,0.448557890182256,0.0836501901140684,0,0,0,0,1,0,0,0,1,0
1257,23,"Human Resources","Female","Single",1,6569,11.2,"No",3,3,"No",6569,0.119047619047619,0,0.465021053853541,0.425855513307985,0,0,0,1,0,0,0,0,0,1
1258,45,"Research & Development","Male","Married",5,9036,14.6,"No",2,3,"No",9036,0.642857142857143,0.142857142857143,0.673301180915394,0.555133079847909,0,0,0,0,1,0,1,0,1,0
1259,33,"","Female","Single",2,8803,11.2,"Yes",3,3,"No",8803,0.357142857142857,0.0357142857142857,0.653629810990217,0.425855513307985,1,0,1,0,0,0,0,0,0,1
1260,38,"Sales","Female","Married",7,6222,2.7,"No",1,3,"No",6222,0.476190476190476,0.214285714285714,0.43572506516669,0.102661596958175,0,0,0,0,0,1,0,0,1,0
1261,52,"Research & Development","Male","Single",10,6374,7.6,"No",3,3,"Yes",6374,0.80952380952381,0.321428571428571,0.448557890182256,0.288973384030418,0,1,0,0,1,0,1,0,0,1
1262,45,"Human Resources","Male","Married",9,5726,3.2,"No",4,4,"No",5726,0.642857142857143,0.285714285714286,0.393849530905368,0.121673003802281,0,0,0,1,0,0,1,0,1,0
1263,35,"Sales","Male","Single",9,7303,3.4,"Yes",4,3,"No",7303,0.404761904761905,0.285714285714286,0.526990090441867,0.129277566539924,1,0,0,0,0,1,1,0,0,1
1264,29,"Research & Development","Female","Married",1,6688,1.1,"No",3,3,"No",6688,0.261904761904762,0,0.475067805017044,0.0418250950570342,0,0,0,0,1,0,0,0,1,0
1265,18,"Research & Development","Male","Single",1,3350,4.5,"Yes",1,4,"Yes",3350,0,0,0.193252213556782,0.171102661596958,1,1,0,0,1,0,1,0,0,1
1266,31,"Research & Development","Female","",7,3492,1,"No",2,3,"No",3492,0.30952380952381,0.214285714285714,0.205240773768693,0.0380228136882129,0,0,0,0,1,0,0,0,0,0
1267,35,"Research & Development","Female","Married",3,5977,2,"No",3,3,"No",5977,0.404761904761905,0.0714285714285714,0.415040577477126,0.0760456273764259,0,0,0,0,1,0,0,0,1,0
1268,28,"Research & Development","Female","Married",3,6558,9.7,"No",2,3,"No",6558,0.238095238095238,0.0714285714285714,0.46409236256952,0.368821292775665,0,0,0,0,1,0,0,0,1,0
1269,36,"","Male","Married",1,4871,1.2,"No",3,3,"No",4871,0.428571428571429,0,0.321664890192809,0.0456273764258555,0,0,1,0,0,0,1,0,1,0
1270,38,"Sales","Female","Single",2,6149,0.4,"No",2,3,"No",6149,0.476190476190476,0.0357142857142857,0.429561932100003,0.0152091254752852,0,0,0,0,0,1,0,0,0,1
1271,35,"Research & Development","Male","Married",1,1816,0.4,"No",4,3,"No",1816,0.404761904761905,0,0.0637419926760028,0.0152091254752852,0,0,0,0,1,0,1,0,1,0
1272,31,"Research & Development","Female","Divorced",13,10972,14.1,"No",3,3,"No",10972,0.30952380952381,0.428571428571429,0.836750846903131,0.536121673003802,0,0,0,0,1,0,0,1,0,0
1273,39,"Research & Development","Male","Married",2,6354,3.5,"No",2,3,"No",6354,0.5,0.0357142857142857,0.446869360574944,0.133079847908745,0,0,0,0,1,0,1,0,1,0
1274,41,"Human Resources","Male","Single",5,5553,2.6,"No",4,3,"No",5553,0.547619047619048,0.142857142857143,0.379243749802125,0.0988593155893536,0,0,0,1,0,0,1,0,0,1
1275,27,"Research & Development","Female","Married",1,6351,8.3,"No",3,3,"No",6351,0.214285714285714,0,0.446616081133848,0.315589353612167,0,0,0,0,1,0,0,0,1,0
1276,50,"Research & Development","Male","Single",7,9434,9,"No",1,3,"No",9434,0.761904761904762,0.214285714285714,0.70690292010089,0.342205323193916,0,0,0,0,1,0,1,0,0,1
1277,36,"Research & Development","Male","Single",2,2763,2,"No",3,3,"No",2763,0.428571428571429,0.0357142857142857,0.143693869582194,0.0760456273764259,0,0,0,0,1,0,1,0,0,1
1278,37,"Research & Development","Female","Divorced",14,9087,5.9,"No",3,3,"No",9087,0.452380952380952,0.464285714285714,0.677606931414038,0.224334600760456,0,0,0,0,1,0,0,1,0,0
1279,43,"Research & Development","Female","Single",13,8152,7.4,"Yes",4,4,"No",8152,0.595238095238095,0.428571428571429,0.598668172272233,0.281368821292776,1,0,0,0,1,0,0,0,0,1
1280,39,"Research & Development","Female","Married",2,7540,5.3,"No",2,3,"No",7540,0.5,0.0357142857142857,0.546999166288506,0.201520912547528,0,0,0,0,1,0,0,0,1,0
1281,46,"Research & Development","Female","Married",14,7567,0.8,"Yes",3,3,"No",7567,0.666666666666667,0.464285714285714,0.549278681258377,0.0304182509505703,1,0,0,0,1,0,0,0,1,0
1282,40,"Sales","Male","Married",29,7248,10.4,"No",2,3,"No",7248,0.523809523809524,1,0.522346634021761,0.395437262357414,0,0,0,0,0,1,1,0,1,0
1283,31,"Research & Development","Male","Married",10,6135,3.9,"No",1,3,"No",6135,0.30952380952381,0.321428571428571,0.428379961374885,0.14828897338403,0,0,0,0,1,0,1,0,1,0
1284,40,"Sales","Male","Single",11,5334,1.7,"No",4,3,"No",5334,0.523809523809524,0.357142857142857,0.360754350602066,0.064638783269962,0,0,0,0,0,1,1,0,0,1
1285,27,"Research & Development","Male","Single",2,5830,2.8,"No",4,3,"No",5830,0.214285714285714,0.0357142857142857,0.402629884863387,0.106463878326996,0,0,0,0,1,0,1,0,0,1
1286,38,"Sales","Female","Married",5,1779,0.2,"No",2,3,"No",1779,0.476190476190476,0.142857142857143,0.0606182129024769,0.00760456273764259,0,0,0,0,0,1,0,0,1,0
1287,37,"Research & Development","Female","Single",1,4876,0.7,"No",3,3,"Yes",4876,0.452380952380952,0,0.322087022594637,0.026615969581749,0,1,0,0,1,0,0,0,0,1
1288,35,"Research & Development","Male","Married",1,6191,7.3,"No",2,3,"No",6191,0.404761904761905,0,0.433107844275357,0.277566539923954,0,0,0,0,1,0,1,0,1,0
1289,36,"Sales","Male","Single",29,5308,0,"Yes",4,3,"No",5308,0.428571428571429,1,0.358559262112562,0,1,0,0,0,0,1,1,0,0,1
1290,20,"Research & Development","Female","Single",2,4390,2.7,"No",1,4,"No",4390,0.0476190476190476,0.0357142857142857,0.281055753136971,0.102661596958175,0,0,0,0,1,0,0,0,0,1
1291,32,"Sales","Male","Married",8,4414,3.7,"Yes",1,3,"No",4414,0.333333333333333,0.25,0.283081988665745,0.140684410646388,1,0,0,0,0,1,1,0,1,0
1292,38,"Sales","Female","Single",10,3937,0.3,"No",3,3,"No",3937,0.476190476190476,0.321428571428571,0.24281055753137,0.0114068441064639,0,0,0,0,0,1,0,0,0,1
1293,38,"Research & Development","Male","Married",12,11069,18.1,"No",3,3,"No",11069,0.476190476190476,0.392857142857143,0.844940215498591,0.688212927756654,0,0,0,0,1,0,1,0,1,0
1294,28,"Research & Development","Female","Married",29,2810,1.3,"No",3,3,"No",2810,0.238095238095238,1,0.147661914159376,0.0494296577946768,0,0,0,0,1,0,0,0,1,0
1295,48,"Sales","Male","Married",2,7993,1.8,"Yes",1,3,"No",7993,0.714285714285714,0.0357142857142857,0.585244361894108,0.0684410646387833,1,0,0,0,0,1,1,0,1,0
1296,29,"Research & Development","Female","Single",4,3896,1.8,"Yes",2,3,"No",3896,0.261904761904762,0.107142857142857,0.239349071836381,0.0684410646387833,1,0,0,0,1,0,0,0,0,1
1297,46,"Research & Development","Female","Single",3,1955,1.3,"No",3,3,"No",1955,0.666666666666667,0.0714285714285714,0.0754772734468166,0.0494296577946768,0,0,0,0,1,0,0,0,0,1
1298,41,"Sales","Female","Single",1,4698,0,"Yes",2,3,"No",4698,0.547619047619048,0,0.307059109089566,0,1,0,0,0,0,1,0,0,0,1
1299,31,"Research & Development","Female","Married",1,4777,6.5,"Yes",4,3,"Yes",4777,0.30952380952381,0,0.313728801038446,0.247148288973384,1,1,0,0,1,0,0,0,1,0
1300,53,"Sales","Female","Married",3,10203,17,"Yes",1,3,"No",10203,0.833333333333333,0.0714285714285714,0.77182688350201,0.64638783269962,1,0,0,0,0,1,0,0,1,0
1301,26,"Sales","Female","Single",9,2059,1.3,"No",3,3,"No",2059,0.19047619047619,0.285714285714286,0.0842576274048355,0.0494296577946768,0,0,0,0,0,1,0,0,0,1
